Date,XLF,XLK,XLE,XLY,XLI,XLV,XLB,XLU,XLRE,XLC,XBI
2020-04-13,20.45037841796875,81.7524642944336,27.279319763183594,102.18024444580078,56.573204040527344,86.48014831542969,45.290348052978516,50.01955032348633,28.421693801879883,44.444053649902344,82.95441436767578
2020-04-14,20.541147232055664,85.17996978759766,27.150184631347656,106.17547607421875,57.65175247192383,89.35053253173828,45.87571716308594,51.48870849609375,29.369077682495117,45.75907897949219,86.27059173583984
2020-04-15,19.65160369873047,83.3226089477539,25.875003814697266,103.8473129272461,56.056976318359375,88.89057159423828,43.76836013793945,49.790260314941406,28.237241744995117,45.33026885986328,84.13946533203125
2020-04-16,19.30668067932129,84.33743286132812,24.76930046081543,105.09281158447266,55.55917739868164,90.83174896240234,43.516197204589844,49.79875183105469,28.05279541015625,45.51131820678711,86.40999603271484
2020-04-17,20.323293685913086,85.45761108398438,27.4003849029541,108.19703674316406,58.16798400878906,92.7177734375,45.263336181640625,51.40378952026367,28.95826530456543,46.13071823120117,91.17017364501953
2020-04-20,19.969295501708984,84.0885238647461,26.544876098632812,106.30961608886719,56.61929702758789,91.98175811767578,44.146602630615234,49.45906066894531,27.885114669799805,45.71143341064453,94.56602478027344
2020-04-21,19.3248348236084,80.56529235839844,26.076772689819336,103.55030822753906,55.28263473510742,89.18496704101562,43.05689239501953,48.643795013427734,27.47430419921875,44.27252960205078,91.6880111694336
2020-04-22,19.533601760864258,83.6672592163086,27.004915237426758,105.78266906738281,55.8633918762207,90.54653930664062,43.903438568115234,50.06201171875,27.952184677124023,45.463680267333984,93.44071960449219
2020-04-23,19.4519100189209,83.09284210205078,27.876564025878906,105.75391387939453,56.305870056152344,91.0433578491211,44.20965576171875,49.221275329589844,27.633602142333984,45.78767395019531,93.39091491699219
2020-04-24,19.733295440673828,84.85443878173828,27.94112205505371,107.5455322265625,56.75757598876953,92.2669677734375,44.90310287475586,49.52699279785156,27.73420524597168,46.36894226074219,96.60751342773438
2020-04-27,20.40498924255371,85.58206176757812,28.546436309814453,109.55753326416016,58.16798400878906,93.45376586914062,46.10086441040039,50.04502487182617,28.5390682220459,46.7501220703125,97.9021224975586
2020-04-28,20.62283706665039,84.44275665283203,29.200170516967773,109.98865509033203,59.25575637817383,91.5677261352539,46.9564208984375,50.23185348510742,28.564218521118164,45.90201950073242,94.87471771240234
2020-04-29,21.221914291381836,87.9085464477539,31.363149642944336,112.41262817382812,60.389610290527344,92.17495727539062,48.15419387817383,49.773277282714844,28.639673233032227,48.122318267822266,95.40253448486328
2020-04-30,20.686376571655273,87.51603698730469,30.66904640197754,111.71321868896484,59.19123077392578,91.75176239013672,46.7222785949707,48.626808166503906,28.43845558166504,47.91267395019531,93.0025405883789
2020-05-01,20.023761749267578,85.11295318603516,28.93383026123047,107.53596496582031,57.40286636352539,90.00374603271484,45.74064254760742,47.45487976074219,27.5665283203125,47.245635986328125,90.4531478881836
2020-05-04,19.842220306396484,86.24267578125,29.93461799621582,108.12039184570312,56.67461395263672,89.95774841308594,45.90275192260742,47.81155776977539,27.54975700378418,47.5219841003418,95.03407287597656
2020-05-05,19.7786808013916,87.42985534667969,29.958833694458008,108.5132064819336,56.89584732055664,91.90815734863281,46.01981735229492,48.20219802856445,27.72582244873047,47.769737243652344,97.0954818725586
2020-05-06,19.352062225341797,88.10961151123047,29.17596435546875,108.49405670166016,56.11228942871094,90.99736785888672,45.2273063659668,46.56317901611328,27.214399337768555,47.63632583618164,97.58345794677734
2020-05-07,19.805906295776367,89.43081665039062,29.93461799621582,110.19943237304688,56.76679229736328,90.9881362915039,46.154911041259766,46.75001525878906,27.457534790039062,48.53207015991211,97.73283386230469
2020-05-08,20.232532501220703,90.7424545288086,31.2985782623291,112.34557342529297,58.177215576171875,91.45736694335938,47.26261520385742,47.69266128540039,27.960569381713867,49.41829299926758,99.15690612792969
2020-05-11,19.842220306396484,91.34561157226562,30.749767303466797,112.09647369384766,57.44895553588867,93.03054809570312,46.54216384887695,47.488853454589844,27.625213623046875,49.44688034057617,103.88717651367188
2020-05-12,19.3248348236084,89.45956420898438,30.209026336669922,109.64374542236328,55.83574295043945,91.6137466430664,45.8306884765625,47.07272720336914,26.451457977294922,48.484432220458984,101.64651489257812
2020-05-13,18.75298500061035,87.91810607910156,28.836990356445312,107.75630950927734,54.434547424316406,90.62015533447266,44.867069244384766,46.673587799072266,26.032251358032227,47.65538024902344,99.62495422363281
2020-05-14,19.23406219482422,89.03829193115234,29.159826278686523,109.36591339111328,55.006080627441406,91.6137466430664,45.41643524169922,47.17463302612305,26.06578826904297,48.16995620727539,98.70877075195312
2020-05-15,19.106985092163086,89.48828125,29.046829223632812,110.64017486572266,54.812496185302734,92.38654327392578,45.81268310546875,46.546199798583984,25.97356605529785,48.83699417114258,102.24402618408203
2020-05-18,20.087295532226562,91.68072509765625,31.419654846191406,114.82701873779297,58.426109313964844,93.15016174316406,47.902034759521484,48.45697021484375,27.239547729492188,49.86615753173828,105.22163391113281
2020-05-19,19.597139358520508,91.34561157226562,30.539928436279297,114.4150390625,57.679412841796875,92.02774810791016,47.4427375793457,47.65869140625,26.711362838745117,49.856624603271484,102.22412872314453
2020-05-20,20.032833099365234,93.34659576416016,31.75861930847168,115.90966033935547,58.75796127319336,92.13814544677734,48.1992301940918,47.92195510864258,26.962875366210938,51.23835372924805,105.18180084228516
2020-05-21,19.969295501708984,92.04452514648438,31.250164031982422,116.32164001464844,58.896236419677734,91.45736694335938,47.739933013916016,47.437889099121094,26.8287353515625,50.876243591308594,104.35523986816406
2020-05-22,19.896678924560547,92.37959289550781,31.056455612182617,116.14917755126953,58.85014343261719,91.65055847167969,47.667884826660156,47.96441650390625,27.41561508178711,51.181182861328125,105.61001586914062
2020-05-26,20.93145179748535,92.28385925292969,31.92003059387207,117.98873138427734,61.3206672668457,91.48497009277344,48.973731994628906,48.27863311767578,28.28754997253418,51.324119567871094,103.12039184570312
2020-05-27,21.839147567749023,92.81044006347656,32.3316535949707,120.01029205322266,63.36713409423828,92.43255615234375,49.46905517578125,48.856109619140625,28.891199111938477,51.68622970581055,103.15027618408203
2020-05-28,21.494220733642578,92.6285400390625,31.42771339416504,118.55399322509766,62.7679557800293,93.63775634765625,49.928340911865234,50.29979705810547,29.218172073364258,51.20023727416992,102.11458587646484
2020-05-29,21.249143600463867,93.79656219482422,31.28243637084961,118.98513793945312,62.380775451660156,94.76935577392578,49.937355041503906,50.69043731689453,29.050493240356445,51.47657012939453,103.13034057617188
2020-06-01,21.494220733642578,93.76785278320312,31.83125114440918,120.11567687988281,62.5190544128418,93.83094787597656,50.279571533203125,51.29339599609375,29.628990173339844,52.06739807128906,103.67807006835938
2020-06-02,21.66668701171875,94.64866638183594,32.71903991699219,121.14083862304688,63.33027648925781,94.37377166748047,51.189170837402344,51.62458801269531,29.82181167602539,52.27703857421875,105.11209106445312
2020-06-03,22.47453498840332,95.3858642578125,33.67946243286133,123.4306640625,65.8008041381836,94.18976593017578,52.350921630859375,52.24452209472656,30.534454345703125,52.439029693603516,103.5087661743164
2020-06-04,22.96468734741211,94.60077667236328,33.68754196166992,122.80789184570312,66.50140380859375,93.44454956054688,52.540042877197266,51.31037139892578,29.964340209960938,52.04832458496094,101.65648651123047
2020-06-05,23.81792640686035,97.09003448486328,36.18948745727539,125.74923706054688,68.94428253173828,94.95335388183594,53.88191604614258,51.96427917480469,31.062646865844727,52.89643478393555,102.48304748535156
2020-06-08,24.271772384643555,97.57829284667969,37.819793701171875,127.6654281616211,70.3270263671875,95.60655975341797,53.953956604003906,53.35702133178711,31.741743087768555,53.88747024536133,104.37516021728516
2020-06-09,23.75438690185547,98.03785705566406,36.399330139160156,126.66899871826172,68.5755386352539,94.61296081542969,53.296531677246094,52.2869873046875,31.372854232788086,53.754058837890625,104.1958999633789
2020-06-10,22.864845275878906,99.67501831054688,34.60762023925781,125.48094940185547,66.93466186523438,94.46576690673828,52.69313049316406,51.981258392333984,30.78597640991211,53.59206771850586,104.32537078857422
2020-06-11,20.9949893951416,93.9593276977539,31.347007751464844,118.90847778320312,62.23329162597656,89.2125473022461,48.62250518798828,49.95161056518555,28.882802963256836,51.12401580810547,98.55938720703125
2020-06-12,21.630380630493164,95.17523956298828,32.137943267822266,120.0869140625,63.44089889526367,89.7921371459961,49.56810760498047,49.82423400878906,29.796667098999023,51.57188034057617,99.81417083740234
2020-06-15,21.929916381835938,96.09432220458984,32.23479080200195,121.22705078125,64.06774139404297,89.99454498291016,50.090450286865234,50.16392517089844,30.173948287963867,52.400917053222656,102.63241577148438
2020-06-16,22.274843215942383,98.14317321777344,33.162940979003906,123.77557373046875,65.32144927978516,92.21174621582031,51.135135650634766,50.3931999206543,30.67698097229004,52.829734802246094,104.21583557128906
2020-06-17,21.938993453979492,98.12401580810547,32.03303146362305,123.44981384277344,64.85131072998047,92.1197509765625,50.71185302734375,50.2403450012207,30.31646728515625,52.89643478393555,104.29549407958984
2020-06-18,21.91176414489746,98.56442260742188,32.428489685058594,122.99952697753906,64.61163330078125,91.80695343017578,50.747886657714844,50.23185348510742,29.939191818237305,53.067962646484375,105.41084289550781
2020-06-19,21.76653289794922,97.88467407226562,31.936172485351562,122.04141235351562,63.81887435913086,92.69013977050781,50.59479522705078,48.822139739990234,29.63736915588379,52.92502212524414,108.39839935302734
2020-06-22,21.658742904663086,99.7289047241211,32.08412551879883,123.29562377929688,63.92626190185547,92.33446502685547,50.782222747802734,49.29825210571289,29.55287742614746,53.04152297973633,111.5826187133789
2020-06-23,21.75922203063965,100.44892883300781,32.11682891845703,124.26551818847656,63.935516357421875,92.73172760009766,50.89994430541992,48.80158615112305,29.443052291870117,53.38526153564453,113.29576110839844
2020-06-24,20.991897583007812,98.18326568603516,30.334836959838867,121.52861785888672,61.713287353515625,90.31111145019531,49.41486740112305,48.35629653930664,28.691133499145508,52.182151794433594,110.97505950927734
2020-06-25,21.549123764038086,99.44088745117188,30.915205001831055,121.69188690185547,62.398475646972656,91.19805908203125,50.03063201904297,47.756874084472656,28.995283126831055,52.41131591796875,113.71408081054688
2020-06-26,20.626501083374023,97.48240661621094,29.84436798095703,118.83972930908203,61.24104690551758,90.08938598632812,49.34242630004883,47.251651763916016,28.496822357177734,50.10060119628906,109.97905731201172
2020-06-29,20.854875564575195,98.54806518554688,30.244915008544922,121.09648132324219,63.25032424926758,90.90238952636719,50.30228805541992,48.1422119140625,28.986839294433594,51.02679443359375,109.95914459228516
2020-06-30,21.138057708740234,100.31452178955078,30.939722061157227,122.642578125,63.61143493652344,92.45455932617188,51.02671813964844,48.322044372558594,29.409257888793945,51.59970474243164,111.50294494628906
2020-07-01,20.95535659790039,100.47772216796875,30.187698364257812,123.88139343261719,63.324398040771484,93.16593933105469,51.1353759765625,49.452388763427734,30.211870193481445,52.87918472290039,112.02086639404297
2020-07-02,20.98276138305664,101.06336212158203,30.52283477783203,124.37118530273438,63.870723724365234,93.86811828613281,52.09524917602539,49.580833435058594,30.110485076904297,52.70732116699219,112.43919372558594
2020-07-06,21.38469696044922,102.829833984375,30.61275863647461,127.31935119628906,64.78736877441406,94.81970977783203,52.8377799987793,48.97285461425781,30.1442813873291,53.76718521118164,112.46907043457031
2020-07-07,20.94622039794922,101.75459289550781,29.640010833740234,125.32189178466797,63.546630859375,93.99747467041016,52.85589599609375,48.7758903503418,29.65426254272461,53.61441421508789,114.58061218261719
2020-07-08,21.16545867919922,103.41547393798828,29.615489959716797,126.65673065185547,63.546630859375,94.00670623779297,52.10430145263672,49.212623596191406,29.637372970581055,54.09183883666992,116.30370330810547
2020-07-09,20.717851638793945,103.78987884521484,28.15229034423828,126.5126953125,62.166988372802734,93.26758575439453,51.615318298339844,48.55324935913086,29.535982131958008,54.15868377685547,115.63636779785156
2020-07-10,21.430370330810547,103.76107788085938,29.051464080810547,128.02040100097656,62.97255325317383,93.04584503173828,52.51179122924805,49.46951675415039,29.569782257080078,55.094425201416016,114.4610824584961
2020-07-13,21.52171516418457,101.61056518554688,28.896154403686523,126.39744567871094,63.23181915283203,93.57246398925781,52.51179122924805,49.520896911621094,29.1051082611084,53.9868049621582,111.50294494628906
2020-07-14,21.631338119506836,102.78181457519531,29.90976905822754,127.65544891357422,64.6021957397461,95.42951202392578,53.8338623046875,49.98330307006836,29.392362594604492,54.52151107788086,114.34156799316406
2020-07-15,22.060672760009766,103.33866882324219,30.55553436279297,129.48007202148438,66.2503433227539,96.66752624511719,54.73939514160156,49.786346435546875,29.527538299560547,54.84615707397461,116.77182006835938
2020-07-16,22.060672760009766,102.06179809570312,30.41657066345215,129.13433837890625,66.26888275146484,96.51045989990234,54.920509338378906,50.42002868652344,29.181148529052734,54.941646575927734,115.8355712890625
2020-07-17,21.877979278564453,102.56104278564453,29.991506576538086,128.52938842773438,66.6670150756836,97.8316421508789,55.38233184814453,51.55891418457031,29.586681365966797,54.8175163269043,118.26583862304688
2020-07-20,21.777494430541992,105.18192291259766,29.49288558959961,130.58445739746094,65.85221099853516,97.81315612792969,54.90239715576172,50.88242721557617,29.307872772216797,55.476356506347656,119.8793716430664
2020-07-21,22.206832885742188,104.12588500976562,31.27487564086914,130.7861328125,66.72257232666016,97.74849700927734,55.38233184814453,51.113643646240234,29.316328048706055,55.20901107788086,117.38934326171875
2020-07-22,22.206832885742188,104.96112060546875,30.890682220458984,131.90969848632812,67.25959777832031,98.6261978149414,56.02524948120117,51.90145492553711,29.67116355895996,55.266292572021484,116.82162475585938
2020-07-23,22.225099563598633,102.23461151123047,30.833463668823242,129.93142700195312,67.05590057373047,98.18272399902344,55.85320281982422,51.96139907836914,29.519086837768555,54.368751525878906,114.4610824584961
2020-07-24,22.1702880859375,100.99616241455078,30.661800384521484,130.16188049316406,66.51887512207031,97.10174560546875,55.66303634643555,51.61886215209961,29.400802612304688,54.28280258178711,111.7818374633789
2020-07-27,21.987598419189453,102.58981323242188,30.69449806213379,130.96859741210938,66.79664611816406,97.8316421508789,56.468955993652344,50.99375915527344,29.747190475463867,54.655189514160156,114.68020629882812
2020-07-28,21.93278694152832,101.3897705078125,30.171340942382812,129.67213439941406,66.33369445800781,97.7208023071289,55.2283935546875,51.76445007324219,30.347042083740234,54.09183883666992,111.75194549560547
2020-07-29,22.343852996826172,102.8586196899414,30.80077362060547,130.98773193359375,67.34293365478516,98.74629974365234,55.681156158447266,52.00422286987305,30.92153549194336,54.588340759277344,109.939208984375
